_id,ภาค,จังหวัด,รายการ,รายการย่อย,ประเภทผู้เยี่ยมเยือน,2552,2553,2554,2555,2556,2557,2558,2559,2560,2561
193,"",อ่างทอง,จำนวนผู้เยี่ยมเยือน,รวม,รวม,373390.0,314852.0,304335,518293,557238,615604,734058,730502,775367,816632
194,"","","","",ชาวไทย,366548.0,313384.0,304032,499247,536290,591935,705125,701277,744057,783962
195,"","","","",ชาวต่างประเทศ,6842.0,1468.0,303,19046,20948,23669,28933,29225,31310,32670
196,"","","",จำนวนนักท่องเที่ยว,รวม,128913.0,134313.0,137323,203667,219256,239724,282485,267279,277530,285797
197,"","","","",ชาวไทย,128247.0,134055.0,137158,203202,218592,238996,281621,266495,276701,284928
198,"","","","",ชาวต่างประเทศ,666.0,258.0,165,465,664,728,864,784,829,869
199,"","","",จำนวนนักทัศนาจร,รวม,244477.0,180539.0,167012,314626,337982,375880,451573,463223,497837,530835
200,"","","","",ชาวไทย,238301.0,179329.0,166874,296045,317698,352939,423504,434782,467356,499034
201,"","","","",ชาวต่างประเทศ,6176.0,1210.0,138,18581,20284,22941,28069,28441,30481,31801
202,"","",ระยะเวลาพำนักโดยเฉลี่ย (วัน),รวม,รวม,1.67,2.06330452004,2.263568376298649820199671012233011424541473388671875,1.62000000000000010658141036401502788066864013671875,1.6799999999999999378275106209912337362766265869140625,1.6399999999999999023003738329862244427204132080078125,1.600000000000000088817841970012523233890533447265625,1.6399999999999999023003738329862244427204132080078125,1.62000000000000010658141036401502788066864013671875,1.5900000000000000799360577730112709105014801025390625
203,"","","","",ชาวไทย,1.67,2.06314661893,2.2635427764936100203385649365372955799102783203125,1.62000000000000010658141036401502788066864013671875,1.6799999999999999378275106209912337362766265869140625,1.6399999999999999023003738329862244427204132080078125,1.600000000000000088817841970012523233890533447265625,1.6399999999999999023003738329862244427204132080078125,1.62000000000000010658141036401502788066864013671875,1.5900000000000000799360577730112709105014801025390625
204,"","","","",ชาวต่างประเทศ,1.87,2.14534883721,2.2848484857575801498796863597817718982696533203125,1.6399999999999999023003738329862244427204132080078125,1.7399999999999999911182158029987476766109466552734375,1.5300000000000000266453525910037569701671600341796875,1.4099999999999999200639422269887290894985198974609375,1.350000000000000088817841970012523233890533447265625,1.37000000000000010658141036401502788066864013671875,1.4099999999999999200639422269887290894985198974609375
205,"","",ค่าใช้จ่ายโดยเฉลี่ย (บาท/คน/วัน),"","",0.0,0.0,0,,,,,,,
206,"","","",ผู้เยี่ยมเยือน,รวม,648.15,735.468136497,740.0648297615499586754594929516315460205078125,785,826.6699999999999590727384202182292938232421875,857.740000000000009094947017729282379150390625,905.8899999999999863575794734060764312744140625,940.01999999999998181010596454143524169921875,972.1499999999999772626324556767940521240234375,1008.5800000000000409272615797817707061767578125
207,"","","","",ชาวไทย,647.34,735.069063146,739.70642445725798097555525600910186767578125,781.2899999999999636202119290828704833984375,825.3400000000000318323145620524883270263671875,856.799999999999954525264911353588104248046875,904.6299999999999954525264911353588104248046875,938.740000000000009094947017729282379150390625,969.8999999999999772626324556767940521240234375,1005.6699999999999590727384202182292938232421875
208,"","","","",ชาวต่างประเทศ,696.6,838.63750689,1072.259223421109936680295504629611968994140625,904.76999999999998181010596454143524169921875,868.509999999999990905052982270717620849609375,892.6100000000000136424205265939235687255859375,950.4199999999999590727384202182292938232421875,987.549999999999954525264911353588104248046875,1037.109999999999899955582804977893829345703125,1091.859999999999899955582804977893829345703125
209,"","","",นักท่องเที่ยว,รวม,787.05,861.424005309,844.1330641082589636425836943089962005615234375,948.9199999999999590727384202182292938232421875,1008.5399999999999636202119290828704833984375,1039.6199999999998908606357872486114501953125,1078.7899999999999636202119290828704833984375,1115.34999999999990905052982270717620849609375,1211.59999999999990905052982270717620849609375,1265.23000000000001818989403545856475830078125
210,"","","","",ชาวไทย,786.97,860.96214252,843.771605110317977960221469402313232421875,948.1299999999999954525264911353588104248046875,1007.4600000000000363797880709171295166015625,1053.589999999999918145476840436458587646484375,1115.5399999999999636202119290828704833984375,1163.94000000000005456968210637569427490234375,1210.450000000000045474735088646411895751953125,1263.9600000000000363797880709171295166015625
211,"","","","",ชาวต่างประเทศ,805.56,1092.20947317,1141.797904647269888300797902047634124755859375,1287.76999999999998181010596454143524169921875,1359.30999999999994543031789362430572509765625,1423.90000000000009094947017729282379150390625,1524.25,1553.6199999999998908606357872486114501953125,1663.75,1738.779999999999972715158946812152862548828125
212,"","","",นักทัศนาจร,รวม,496.55,542.125002299,546.374735763871967719751410186290740966796875,612.69000000000005456968210637569427490234375,628.4199999999999590727384202182292938232421875,651.9099999999999681676854379475116729736328125,695.01999999999998181010596454143524169921875,727.30999999999994543031789362430572509765625,755.98000000000001818989403545856475830078125,788.9199999999999590727384202182292938232421875
213,"","","","",ชาวไทย,491.11,540.906972603,546.096945476205974046024493873119354248046875,595.3600000000000136424205265939235687255859375,614.8600000000000136424205265939235687255859375,638.240000000000009094947017729282379150390625,680.220000000000027284841053187847137451171875,712.3799999999999954525264911353588104248046875,739.1799999999999499777914024889469146728515625,771.2100000000000363797880709171295166015625
214,"","","","",ชาวต่างประเทศ,676.55,722.644049587,882.2876086914490088020102120935916900634765625,889.0800000000000409272615797817707061767578125,840.55999999999994543031789362430572509765625,862.2100000000000363797880709171295166015625,918.1000000000000227373675443232059478759765625,955.6699999999999590727384202182292938232421875,1013.75,1066.9600000000000363797880709171295166015625
215,"","",รายได้การท่องเที่ยว (ล้านบาท),"","",0.0,0.0,0,,,,,,,
216,"","","",ผู้เยี่ยมเยือน,รวม,293.63,336.6044,353.6399999999999863575794734060764312744140625,506.57999999999998408384271897375583648681640625,583.9299999999999499777914024889469146728515625,659.549999999999954525264911353588104248046875,818.3600000000000136424205265939235687255859375,847.26999999999998181010596454143524169921875,920.8400000000000318323145620524883270263671875,993.5399999999999636202119290828704833984375
217,"","","","",ชาวไทย,288.44,335.12,353.08999999999997498889570124447345733642578125,489.07999999999998408384271897375583648681640625,565.30999999999994543031789362430572509765625,638.220000000000027284841053187847137451171875,790.740000000000009094947017729282379150390625,818.4299999999999499777914024889469146728515625,888.049999999999954525264911353588104248046875,957.48000000000001818989403545856475830078125
218,"","","","",ชาวต่างประเทศ,5.19,1.4844,0.5500000000000000444089209850062616169452667236328125,17.5,18.620000000000000994759830064140260219573974609375,21.3299999999999982946974341757595539093017578125,27.620000000000000994759830064140260219573974609375,28.839999999999999857891452847979962825775146484375,32.78999999999999914734871708787977695465087890625,36.06000000000000227373675443232059478759765625
219,"","",สถานประกอบการที่พักแรม,"","",0.0,0.0,0,,,,,,,
220,"","","",จำนวนห้อง,รวม,400.0,488.0,479,518,503,451,577,403,444,498
221,"","","",อัตราการเข้าพัก,รวม,44.6775,31.3616666667,30.252500000000001278976924368180334568023681640625,42.46000000000000085265128291212022304534912109375,45.5799999999999982946974341757595539093017578125,56.840000000000003410605131648480892181396484375,63.5499999999999971578290569595992565155029296875,65.9599999999999937472239253111183643341064453125,66.3700000000000045474735088646411895751953125,66.56000000000000227373675443232059478759765625
222,"","","",จำนวนผู้ที่มาเข้าพัก,รวม,88056.0,83993.0,93316,112765,132804,148127,179829,163314,172119,183550
223,"","","","",ชาวไทย,87793.0,83897.0,93159,112385,132140,147399,178965,162530,171290,182681
224,"","","","",ชาวต่างประเทศ,263.0,96.0,157,380,664,728,864,784,829,869
225,"",ลพบุรี,จำนวนผู้เยี่ยมเยือน,รวม,รวม,1780170.0,2448147.0,1485662,2787525,2802940,2929199,3073952,3165905,3355619,3454627
226,"","","","",ชาวไทย,1697602.0,2402854.0,1477598,2774148,2787866,2914619,3055623,3146868,3335355,3434056
227,"","","","",ชาวต่างประเทศ,82568.0,45293.0,8064,13377,15074,14580,18329,19037,20264,20571
228,"","","",จำนวนนักท่องเที่ยว,รวม,509120.0,706005.0,338065,972729,1017407,1032521,1086428,1107319,1157011,1115751
229,"","","","",ชาวไทย,501573.0,695858.0,333161,966110,1010038,1025505,1078379,1098904,1148049,1107250
230,"","","","",ชาวต่างประเทศ,7547.0,10147.0,4904,6619,7369,7016,8049,8415,8962,8501
231,"","","",จำนวนนักทัศนาจร,รวม,1271050.0,1742142.0,1147597,1814796,1785533,1896678,1987524,2058586,2198608,2338876
232,"","","","",ชาวไทย,1196029.0,1706996.0,1144437,1808038,1777828,1889114,1977244,2047964,2187306,2326806
233,"","","","",ชาวต่างประเทศ,75021.0,35146.0,3160,6758,7705,7564,10280,10622,11302,12070
234,"","",ระยะเวลาพำนักโดยเฉลี่ย (วัน),รวม,รวม,1.88,2.08429277413,2.200099124206409850756926971371285617351531982421875,2.37000000000000010658141036401502788066864013671875,2.359999999999999875655021241982467472553253173828125,2.37999999999999989341858963598497211933135986328125,2.339999999999999857891452847979962825775146484375,2.339999999999999857891452847979962825775146484375,2.350000000000000088817841970012523233890533447265625,2.350000000000000088817841970012523233890533447265625
235,"","","","",ชาวไทย,1.87,2.08982533793,2.20656232402760021926724220975302159786224365234375,2.37999999999999989341858963598497211933135986328125,2.37000000000000010658141036401502788066864013671875,2.37999999999999989341858963598497211933135986328125,2.339999999999999857891452847979962825775146484375,2.350000000000000088817841970012523233890533447265625,2.350000000000000088817841970012523233890533447265625,2.359999999999999875655021241982467472553253173828125
236,"","","","",ชาวต่างประเทศ,2.24,1.7048822312,1.7610114171044000119792372061056084930896759033203125,1.8400000000000000799360577730112709105014801025390625,1.95999999999999996447286321199499070644378662109375,1.95999999999999996447286321199499070644378662109375,1.7399999999999999911182158029987476766109466552734375,1.729999999999999982236431605997495353221893310546875,1.770000000000000017763568394002504646778106689453125,1.770000000000000017763568394002504646778106689453125
237,"","",ค่าใช้จ่ายโดยเฉลี่ย (บาท/คน/วัน),"","",0.0,0.0,0,,,,,,,
238,"","","",ผู้เยี่ยมเยือน,รวม,747.87,818.467822841,677.99165547552502175676636397838592529296875,912.3799999999999954525264911353588104248046875,932.1000000000000227373675443232059478759765625,937.8500000000000227373675443232059478759765625,991.1399999999999863575794734060764312744140625,1033.069999999999936335370875895023345947265625,1079.799999999999954525264911353588104248046875,1122.220000000000027284841053187847137451171875
239,"","","","",ชาวไทย,738.75,813.972660264,675.2889544000360046993591822683811187744140625,911.009999999999990905052982270717620849609375,930.2899999999999636202119290828704833984375,936.0800000000000409272615797817707061767578125,989.3600000000000136424205265939235687255859375,1031.180000000000063664629124104976654052734375,1077.670000000000072759576141834259033203125,1119.990000000000009094947017729282379150390625
240,"","","","",ชาวต่างประเทศ,959.84,1089.41964275,1108.64070290256995576783083379268646240234375,1209.609999999999899955582804977893829345703125,1270.549999999999954525264911353588104248046875,1296.1199999999998908606357872486114501953125,1343.759999999999990905052982270717620849609375,1392.509999999999990905052982270717620849609375,1467.339999999999918145476840436458587646484375,1525.609999999999899955582804977893829345703125
241,"","","",นักท่องเที่ยว,รวม,977.17,1044.75477353,942.007164111819975005346350371837615966796875,1126.839999999999918145476840436458587646484375,1151.740000000000009094947017729282379150390625,1171.410000000000081854523159563541412353515625,1219.920000000000072759576141834259033203125,1259.859999999999899955582804977893829345703125,1349.009999999999990905052982270717620849609375,1413.549999999999954525264911353588104248046875
242,"","","","",ชาวไทย,970.04,1040.4285463,939.412857930429026964702643454074859619140625,1125.6300000000001091393642127513885498046875,1149.9600000000000363797880709171295166015625,1170.15000000000009094947017729282379150390625,1229.7899999999999636202119290828704833984375,1281,1346.819999999999936335370875895023345947265625,1411.25
243,"","","","",ชาวต่างประเทศ,1373.47,1408.42512583,1162.84778161255007944419048726558685302734375,1356.01999999999998181010596454143524169921875,1447.75,1478.829999999999927240423858165740966796875,1534.450000000000045474735088646411895751953125,1588.6199999999998908606357872486114501953125,1722.25,1813.660000000000081854523159563541412353515625
244,"","","",นักทัศนาจร,รวม,575.32,627.331837875,506.87885741876601741751073859632015228271484375,639.7100000000000363797880709171295166015625,635.8600000000000136424205265939235687255859375,634.9199999999999590727384202182292938232421875,684.1799999999999499777914024889469146728515625,717.8600000000000136424205265939235687255859375,747.549999999999954525264911353588104248046875,794.8200000000000500222085975110530853271484375
245,"","","","",ชาวไทย,557.02,621.050673903,505.62633316399302429999806918203830718994140625,638.5800000000000409272615797817707061767578125,634.549999999999954525264911353588104248046875,633.6399999999999863575794734060764312744140625,682.470000000000027284841053187847137451171875,716.1399999999999863575794734060764312744140625,745.6799999999999499777914024889469146728515625,792.8899999999999863575794734060764312744140625
246,"","","","",ชาวต่างประเทศ,866.82,932.399890457,960.4975601275319831984234042465686798095703125,945.549999999999954525264911353588104248046875,938.3500000000000227373675443232059478759765625,955.8500000000000227373675443232059478759765625,1010.700000000000045474735088646411895751953125,1051.589999999999918145476840436458587646484375,1109.5399999999999636202119290828704833984375,1166.529999999999972715158946812152862548828125
247,"","",รายได้การท่องเที่ยว (ล้านบาท),"","",0.0,0.0,0,,,,,,,
248,"","","",ผู้เยี่ยมเยือน,รวม,1665.89,2631.42,1282.339999999999918145476840436458587646484375,3760.98000000000001818989403545856475830078125,3908.989999999999781721271574497222900390625,4080.739999999999781721271574497222900390625,4484.8800000000001091393642127513885498046875,4809.5399999999999636202119290828704833984375,5304.4700000000002546585164964199066162109375,5574.02000000000043655745685100555419921875
249,"","","","",ชาวไทย,1577.69,2574.28,1269.259999999999990905052982270717620849609375,3738.05999999999994543031789362430572509765625,3880.84999999999990905052982270717620849609375,4053.010000000000218278728425502777099609375,4452.72999999999956344254314899444580078125,4774.739999999999781721271574497222900390625,5264.6099999999996725819073617458343505859375,5532.649999999999636202119290828704833984375
250,"","","","",ชาวต่างประเทศ,88.2,57.14,13.0800000000000000710542735760100185871124267578125,22.9200000000000017053025658242404460906982421875,28.1400000000000005684341886080801486968994140625,27.730000000000000426325641456060111522674560546875,32.14999999999999857891452847979962825775146484375,34.7999999999999971578290569595992565155029296875,39.8599999999999994315658113919198513031005859375,41.36999999999999744204615126363933086395263671875
251,"","",สถานประกอบการที่พักแรม,"","",0.0,0.0,0,,,,,,,
252,"","","",จำนวนห้อง,รวม,1485.0,2482.0,2135,2063,1944,1984,2214,2207,2386,2085
253,"","","",อัตราการเข้าพัก,รวม,15.0025,28.825,25.472500000000000142108547152020037174224853515625,42.38000000000000255795384873636066913604736328125,45.31000000000000227373675443232059478759765625,46.25999999999999801048033987171947956085205078125,49.4500000000000028421709430404007434844970703125,52.35000000000000142108547152020037174224853515625,53.75999999999999801048033987171947956085205078125,57.030000000000001136868377216160297393798828125
254,"","","",จำนวนผู้ที่มาเข้าพัก,รวม,101237.0,301486.0,227746,420520,451614,465114,503147,517873,553445,526515
255,"","","","",ชาวไทย,98843.0,293854.0,223118,415682,444723,458473,495455,509854,544717,518263
256,"","","","",ชาวต่างประเทศ,2394.0,7632.0,4628,4838,6891,6641,7692,8019,8728,8252
257,"",สิงห์บุรี,จำนวนผู้เยี่ยมเยือน,รวม,รวม,271763.0,307321.0,279906,406594,424381,447554,480211,503259,532985,552996
258,"","","","",ชาวไทย,270342.0,305101.0,278293,404179,421997,445131,477652,500594,530101,549985
259,"","","","",ชาวต่างประเทศ,1421.0,2220.0,1613,2415,2384,2423,2559,2665,2884,3011
260,"","","",จำนวนนักท่องเที่ยว,รวม,113346.0,132181.0,113949,165476,163855,173014,185011,189863,198089,201464
261,"","","","",ชาวไทย,112729.0,130915.0,113017,164531,162999,172139,184089,188910,197075,200403
262,"","","","",ชาวต่างประเทศ,617.0,1266.0,932,945,856,875,922,953,1014,1061
263,"","","",จำนวนนักทัศนาจร,รวม,158417.0,175140.0,165957,241118,260526,274540,295200,313396,334896,351532
264,"","","","",ชาวไทย,157613.0,174186.0,165276,239648,258998,272992,293563,311684,333026,349582
265,"","","","",ชาวต่างประเทศ,804.0,954.0,681,1470,1528,1548,1637,1712,1870,1950
266,"","",ระยะเวลาพำนักโดยเฉลี่ย (วัน),รวม,รวม,2.03,2.05569015214,2.192211952632929783391091405064798891544342041015625,2.20999999999999996447286321199499070644378662109375,2.339999999999999857891452847979962825775146484375,2.339999999999999857891452847979962825775146484375,2.220000000000000195399252334027551114559173583984375,2.20000000000000017763568394002504646778106689453125,2.140000000000000124344978758017532527446746826171875,2.089999999999999857891452847979962825775146484375
267,"","","","",ชาวไทย,2.03,2.05827185578,2.1951685126079301113577457726933062076568603515625,2.20999999999999996447286321199499070644378662109375,2.339999999999999857891452847979962825775146484375,2.339999999999999857891452847979962825775146484375,2.229999999999999982236431605997495353221893310546875,2.20000000000000017763568394002504646778106689453125,2.140000000000000124344978758017532527446746826171875,2.089999999999999857891452847979962825775146484375
268,"","","","",ชาวต่างประเทศ,1.18,1.78872037915,1.8336909883690999389926901130820624530315399169921875,2.45000000000000017763568394002504646778106689453125,2.3300000000000000710542735760100185871124267578125,2.29999999999999982236431605997495353221893310546875,2.04000000000000003552713678800500929355621337890625,1.9899999999999999911182158029987476766109466552734375,1.95999999999999996447286321199499070644378662109375,1.939999999999999946709294817992486059665679931640625
269,"","",ค่าใช้จ่ายโดยเฉลี่ย (บาท/คน/วัน),"","",0.0,0.0,0,,,,,,,
270,"","","",ผู้เยี่ยมเยือน,รวม,721.54,731.771735541,748.8977452239729473149054683744907379150390625,895.8600000000000136424205265939235687255859375,904.73000000000001818989403545856475830078125,920.98000000000001818989403545856475830078125,967.6499999999999772626324556767940521240234375,1005.25,1040.049999999999954525264911353588104248046875,1078.55999999999994543031789362430572509765625
271,"","","","",ชาวไทย,721.25,730.305888175,748.25646771911897303652949631214141845703125,895.73000000000001818989403545856475830078125,904.2899999999999636202119290828704833984375,920.6000000000000227373675443232059478759765625,967.1599999999999681676854379475116729736328125,1004.73000000000001818989403545856475830078125,1039.3699999999998908606357872486114501953125,1077.720000000000027284841053187847137451171875
272,"","","","",ชาวต่างประเทศ,802.56,933.825895909,859.8112134018200549689936451613903045654296875,916.76999999999998181010596454143524169921875,982.3799999999999954525264911353588104248046875,993.5,1068.569999999999936335370875895023345947265625,1105.140000000000100044417195022106170654296875,1171.910000000000081854523159563541412353515625,1237.5399999999999636202119290828704833984375
273,"","","",นักท่องเที่ยว,รวม,859.26,842.321984485,857.9755811292769749343278817832469940185546875,1077.1300000000001091393642127513885498046875,1090.490000000000009094947017729282379150390625,1106.01999999999998181010596454143524169921875,1153.220000000000027284841053187847137451171875,1193.98000000000001818989403545856475830078125,1282.34999999999990905052982270717620849609375,1334.990000000000009094947017729282379150390625
274,"","","","",ชาวไทย,858.94,840.822380604,857.4083881726120353050646372139453887939453125,1077.25,1089.990000000000009094947017729282379150390625,1110.839999999999918145476840436458587646484375,1175.319999999999936335370875895023345947265625,1228.2899999999999636202119290828704833984375,1281.609999999999899955582804977893829345703125,1334.049999999999954525264911353588104248046875
275,"","","","",ชาวต่างประเทศ,976.82,1020.76211846,940.3135985585530534081044606864452362060546875,1058.30999999999994543031789362430572509765625,1183.55999999999994543031789362430572509765625,1185.680000000000063664629124104976654052734375,1275.779999999999972715158946812152862548828125,1321.25,1444.390000000000100044417195022106170654296875,1525.75
276,"","","",นักทัศนาจร,รวม,521.92,560.257146112,584.7125487313760459073819220066070556640625,620.44000000000005456968210637569427490234375,631.3700000000000045474735088646411895751953125,640.5,676.799999999999954525264911353588104248046875,707.3300000000000409272615797817707061767578125,733.470000000000027284841053187847137451171875,771.509999999999990905052982270717620849609375
277,"","","","",ชาวไทย,521.16,559.341367733,584.4114547170339619697188027203083038330078125,619.990000000000009094947017729282379150390625,630.8600000000000136424205265939235687255859375,639.9099999999999681676854379475116729736328125,676.0700000000000500222085975110530853271484375,706.6499999999999772626324556767940521240234375,732.6499999999999772626324556767940521240234375,770.6000000000000227373675443232059478759765625
278,"","","","",ชาวต่างประเทศ,671.65,727.464454927,657.7868722472829858816112391650676727294921875,693.8799999999999954525264911353588104248046875,719.8899999999999863575794734060764312744140625,742.8999999999999772626324556767940521240234375,806.3500000000000227373675443232059478759765625,835.26999999999998181010596454143524169921875,882.3500000000000227373675443232059478759765625,933.3400000000000318323145620524883270263671875
279,"","",รายได้การท่องเที่ยว (ล้านบาท),"","",0.0,0.0,0,,,,,,,
280,"","","",ผู้เยี่ยมเยือน,รวม,280.01,326.604,311.3600000000000136424205265939235687255859375,544.200000000000045474735088646411895751953125,582.5900000000000318323145620524883270263671875,625.6699999999999590727384202182292938232421875,684.7100000000000363797880709171295166015625,734.73000000000001818989403545856475830078125,789.009999999999990905052982270717620849609375,833.1100000000000136424205265939235687255859375
281,"","","","",ชาวไทย,278.88,323.6,309.30000000000001136868377216160297393798828125,540.73000000000001818989403545856475830078125,579.1299999999999954525264911353588104248046875,622.1399999999999863575794734060764312744140625,680.9600000000000363797880709171295166015625,730.73000000000001818989403545856475830078125,784.490000000000009094947017729282379150390625,828.1499999999999772626324556767940521240234375
282,"","","","",ชาวต่างประเทศ,1.13,3.004,2.060000000000000053290705182007513940334320068359375,3.470000000000000195399252334027551114559173583984375,3.45999999999999996447286321199499070644378662109375,3.529999999999999804600747665972448885440826416015625,3.75,4,4.519999999999999573674358543939888477325439453125,4.95999999999999996447286321199499070644378662109375
283,"","",สถานประกอบการที่พักแรม,"","",0.0,0.0,0,,,,,,,
284,"","","",จำนวนห้อง,รวม,432.0,473.0,540,548,502,582,583,582,613,617
285,"","","",อัตราการเข้าพัก,รวม,51.1266666667,48.57,38.20750000000000312638803734444081783294677734375,43.3900000000000005684341886080801486968994140625,49.2999999999999971578290569595992565155029296875,51.4200000000000017053025658242404460906982421875,57.030000000000001136868377216160297393798828125,59.35000000000000142108547152020037174224853515625,61.03999999999999914734871708787977695465087890625,61.590000000000003410605131648480892181396484375
286,"","","",จำนวนผู้ที่มาเข้าพัก,รวม,90605.0,97903.0,83957,96865,114107,134293,147038,151794,160066,163702
287,"","","","",ชาวไทย,90014.0,96768.0,83142,96079,113251,133418,146116,150841,159052,162641
288,"","","","",ชาวต่างประเทศ,591.0,1135.0,815,786,856,875,922,953,1014,1061
289,"",ชัยนาท,จำนวนผู้เยี่ยมเยือน,รวม,รวม,274123.0,220233.0,163371,392174,402894,523053,739621,767707,825596,850839
290,"","","","",ชาวไทย,272419.0,218819.0,162455,390477,400616,520029,735620,763589,821231,846402
291,"","","","",ชาวต่างประเทศ,1704.0,1414.0,916,1697,2278,3024,4001,4118,4365,4437
292,"","","",จำนวนนักท่องเที่ยว,รวม,171245.0,138925.0,108061,184091,185445,241397,341630,352253,374426,378126
293,"","","","",ชาวไทย,169976.0,137891.0,107422,183049,184274,239825,339554,350132,372204,375919
294,"","","","",ชาวต่างประเทศ,1269.0,1034.0,639,1042,1171,1572,2076,2121,2222,2207
295,"","","",จำนวนนักทัศนาจร,รวม,102878.0,81308.0,55310,208083,217449,281656,397991,415454,451170,472713
296,"","","","",ชาวไทย,102443.0,80928.0,55033,207428,216342,280204,396066,413457,449027,470483
297,"","","","",ชาวต่างประเทศ,435.0,380.0,277,655,1107,1452,1925,1997,2143,2230
298,"","",ระยะเวลาพำนักโดยเฉลี่ย (วัน),รวม,รวม,2.12,2.04846888609,2.039163065465249946583981000003404915332794189453125,1.939999999999999946709294817992486059665679931640625,1.939999999999999946709294817992486059665679931640625,1.899999999999999911182158029987476766109466552734375,1.9099999999999999200639422269887290894985198974609375,1.9199999999999999289457264239899814128875732421875,1.939999999999999946709294817992486059665679931640625,1.95999999999999996447286321199499070644378662109375
299,"","","","",ชาวไทย,2.12,2.04963862761,2.03966599036631013319720295839942991733551025390625,1.9499999999999999555910790149937383830547332763671875,1.939999999999999946709294817992486059665679931640625,1.899999999999999911182158029987476766109466552734375,1.9099999999999999200639422269887290894985198974609375,1.9199999999999999289457264239899814128875732421875,1.939999999999999946709294817992486059665679931640625,1.95999999999999996447286321199499070644378662109375
300,"","","","",ชาวต่างประเทศ,2.15,1.89247582205,1.9546165885915500748382100937305949628353118896484375,1.6699999999999999289457264239899814128875732421875,1.6599999999999999200639422269887290894985198974609375,1.649999999999999911182158029987476766109466552734375,1.62999999999999989341858963598497211933135986328125,1.62999999999999989341858963598497211933135986328125,1.6399999999999999023003738329862244427204132080078125,1.689999999999999946709294817992486059665679931640625
301,"","",ค่าใช้จ่ายโดยเฉลี่ย (บาท/คน/วัน),"","",0.0,0.0,0,,,,,,,
302,"","","",ผู้เยี่ยมเยือน,รวม,712.68,788.649173182,699.0923161345499465824104845523834228515625,883.1799999999999499777914024889469146728515625,886.4199999999999590727384202182292938232421875,924.8899999999999863575794734060764312744140625,974.6000000000000227373675443232059478759765625,1015.2899999999999636202119290828704833984375,1050.51999999999998181010596454143524169921875,1089.30999999999994543031789362430572509765625
303,"","","","",ชาวไทย,710.18,786.920422535,697.4554599320080114921438507735729217529296875,882.3700000000000045474735088646411895751953125,885.5399999999999636202119290828704833984375,924.009999999999990905052982270717620849609375,973.6200000000000045474735088646411895751953125,1014.3400000000000318323145620524883270263671875,1049.4600000000000363797880709171295166015625,1088.1300000000001091393642127513885498046875
304,"","","","",ชาวต่างประเทศ,1086.63,1057.60247614,993.1450590233720276955864392220973968505859375,1076.339999999999918145476840436458587646484375,1052.1199999999998908606357872486114501953125,1080.34999999999990905052982270717620849609375,1143.30999999999994543031789362430572509765625,1174.6300000000001091393642127513885498046875,1261.450000000000045474735088646411895751953125,1327.19000000000005456968210637569427490234375
305,"","","",นักท่องเที่ยว,รวม,768.0,855.04600296,743.2606242865580270517966710031032562255859375,1053.160000000000081854523159563541412353515625,1069.200000000000045474735088646411895751953125,1107.51999999999998181010596454143524169921875,1152.220000000000027284841053187847137451171875,1186.75,1265.259999999999990905052982270717620849609375,1317.430000000000063664629124104976654052734375
306,"","","","",ชาวไทย,765.13,853.134452705,741.3966140159969882006407715380191802978515625,1052.430000000000063664629124104976654052734375,1068.170000000000072759576141834259033203125,1111.910000000000081854523159563541412353515625,1170.660000000000081854523159563541412353515625,1219.049999999999954525264911353588104248046875,1264.079999999999927240423858165740966796875,1316.069999999999936335370875895023345947265625
307,"","","","",ชาวต่างประเทศ,1154.92,1131.13433954,1070.253394764690028750919736921787261962890625,1205.509999999999990905052982270717620849609375,1260.2899999999999636202119290828704833984375,1275.0399999999999636202119290828704833984375,1341.7100000000000363797880709171295166015625,1376.7100000000000363797880709171295166015625,1498.34999999999990905052982270717620849609375,1584.450000000000045474735088646411895751953125
308,"","","",นักทัศนาจร,รวม,517.21,556.255744945,523.1266069447300424144486896693706512451171875,590.8300000000000409272615797817707061767578125,584.3200000000000500222085975110530853271484375,619.049999999999954525264911353588104248046875,651.6699999999999590727384202182292938232421875,682.200000000000045474735088646411895751953125,705.1000000000000227373675443232059478759765625,731.9299999999999499777914024889469146728515625
309,"","","","",ชาวไทย,516.59,555.679638568,522.5108527631219885734026320278644561767578125,590.3700000000000045474735088646411895751953125,583.7899999999999636202119290828704833984375,618.450000000000045474735088646411895751953125,650.98000000000001818989403545856475830078125,681.529999999999972715158946812152862548828125,704.3799999999999954525264911353588104248046875,731.1499999999999772626324556767940521240234375
310,"","","","",ชาวต่างประเทศ,666.68,678.948210526,645.4616245490250321381608955562114715576171875,732.8200000000000500222085975110530853271484375,686.5399999999999636202119290828704833984375,736.9099999999999681676854379475116729736328125,794.799999999999954525264911353588104248046875,821.25,858.6200000000000045474735088646411895751953125,896.8500000000000227373675443232059478759765625
311,"","",รายได้การท่องเที่ยว (ล้านบาท),"","",0.0,0.0,0,,,,,,,
312,"","","",ผู้เยี่ยมเยือน,รวม,332.4,288.338,192.710000000000007958078640513122081756591796875,499.8799999999999954525264911353588104248046875,511.3700000000000045474735088646411895751953125,684.3500000000000227373675443232059478759765625,1023.259999999999990905052982270717620849609375,1107.859999999999899955582804977893829345703125,1236.339999999999918145476840436458587646484375,1321.589999999999918145476840436458587646484375
